created_at;;full_text;lang;username
Mon May 13 15:41:17 +0000 2024;;Ketidaknyamanan itu suara yang keluar ketika kita mendobrak jatuh dinding yang menghalangi kita untuk maju;in;Alocasiaa
Mon May 13 15:41:00 +0000 2024;;@afalana29 @tanyakanrl Demi ambisi IKN dan program makan gratis;in;tmblrtvn
Mon May 13 15:38:14 +0000 2024;;Ada dugaan bhw Pantai Indah Kapuk / PIK tsb ke depannya menjadi Singapura di Indonesia yg Terkait IKN ke Kalimantan. Waspada dan Stoplah aset gedung kantor dll yg di DKI Jakarta di jual pd pihak ke 3 atau pd oligarki Aseng Asing aroma komunis. Mencegah lbh baik drpd di tindas! https://t.co/gVRq6HufU4;in;damarizudin
Mon May 13 15:36:19 +0000 2024;;@jokowi Makanya kenapa malah yg dibangun ikn?;in;hanthegreatest
Mon May 13 15:35:38 +0000 2024;;Koq ^merasa^ IKN tuh kaya GITMO/ Nusakambangan VVIP another version ya. I wish that true!;in;KEANU2749717
Mon May 13 15:32:01 +0000 2024;;Ngebut bangun IKN ternyata Infrastruktur jln di daerah tdk dibangun dn banyak yg rusak ya.;in;IU_fathnh
Mon May 13 15:31:52 +0000 2024;;Ngomong kalian sama ikn;in;Alocasiaa
Mon May 13 15:28:18 +0000 2024;;Majelis Adat Dayak Ajak Semua Pihak Dukung Pembangunan IKN https://t.co/3Fab5JjaZ3;in;ForRezim
Mon May 13 15:28:10 +0000 2024;;@del_paijo Lagi fokus sama IKN kan targetnya Agustus an tahun ini ritualnya disana....;in;kusthe1di
Mon May 13 15:28:02 +0000 2024;;Presiden berkantor di IKN Juli 2024 smart defense system diterapkan IKN Indonesia maju https://t.co/hi5uRFLsAg;in;fibrianti13
Mon May 13 15:26:50 +0000 2024;;@Ginakyo2 @T0M5helby Hati2 ngomong soal jin atau genderuwo di Ikn nanti ada yg tersinggung lho. ;in;hasbunallaah67
Mon May 13 15:25:11 +0000 2024;;membahas tentang proses perpindahan ASN yang rencananya akan dilakukan pada kuartal 3 tahun 2024 serta progres pembangunan IKN secara keseluruhan yang mengusung konsep smart city dan forest city dengan menggunakan sustainable energy yang ramah lingkungan. https://t.co/x307ywltkw;in;MRAbdullah_13
Mon May 13 15:24:58 +0000 2024;;@Chynthia_K IKN Ciptaker Food Estate Mirage 2000-5 ex Qatar sdh cukup utk bisa jebloskan Glembuk Jokowi ke dlm jeruji bui.;in;RiknakomloSalma
Mon May 13 15:24:36 +0000 2024;;Inspektur Jenderal Veri Anggrijono melakukan kunjungan lapangan ke Ibu Kota Nusantara (IKN) di Kabupaten Penajam Paser Utara Kalimantan Timur dalam rangka melihat progres pembangunan infrastruktur hunian susun yang akan ditempati oleh ASN Kemendag pada akhir 2024. https://t.co/7oAnFy130Q;in;denuwisnu
Mon May 13 15:12:05 +0000 2024;;@SujudAde Itu IKN belum selesai.;in;Nomahbirashn
Mon May 13 15:10:31 +0000 2024;;@democrazymedia Jangan mau kena tipu pejabat ... sudah banyak kaplingan mereka di ikn ...;in;Sukirman2019
Mon May 13 15:07:15 +0000 2024;;@tvOneNews Klo program kebijakan'a menguntungkan buat masyarakat banyak masa iya di ganggu yang bakal di ganggu itu kan klo kebijakan'a hanya menyentuh atau menguntungkan kelompok tertentu IKN misal'a apa rakyat Papua ikut merasakan dan banyak lg kebijaka;in;Itjen_Kemendag
Mon May 13 15:06:02 +0000 2024;;Tidak Ada Masalah Karena Masih Ranah Ahlus Sunnah Wal Jama'ah Justru Yang Jadi Masalah Itu Kejelasan Lahan IKN Tersebut Masih Simpang Siur.;in;NH_Poetranto
Mon May 13 15:05:50 +0000 2024;;@DokterTifa DPR kampret.. Disuruh pindah ikn gak mau padahal udah dibangun ngabisin uang rakyat uang negara.. Dulu mah ketika rencana pembangunan getol mendukung.. walaupun negara musti hutang karena gak punya duit.. DPR bangke;in;Itjen_Kemendag
Mon May 13 15:03:16 +0000 2024;;Menurut Hasto peluang pertemuan antara Megawati dengan Prabowo akan terjadi pada tanggal 17 Agustus 2024. Tempat yang paling cocok tentu di IKN bersama dengan Jokowi dan SBY membahas soal Presidential Club.;in;BtkuisTham
Mon May 13 15:03:09 +0000 2024;;@vitaae Mending jadi bca prioritas ajadeh dibanding jadi ikn priority.;in;Lanun_1017
Mon May 13 15:00:04 +0000 2024;;@Muslim_AntiPKI9 @democrazymedia Bukti kalo IKN itu Proyek Unfaedah;in;PIUL_weld
Mon May 13 14:59:50 +0000 2024;;aku ke IKN;in;AnsyariNasrull2
Mon May 13 14:59:14 +0000 2024;;@DokterTifa @gibran_tweet Iy @gibran_tweet di ikn aja biar di makan anaconda;in;bobi_kunku
Mon May 13 14:58:15 +0000 2024;;@Miduk17 Suruh kerja di IKN apa smelter timah gt;in;R19cakra
Mon May 13 14:57:48 +0000 2024;;sadar gak sih lu pada mereka bikin IKN biar kalo dikudeta susah. dari sekarang aja tiap ada event penting bosnya kabur ke sana. nanti tuh kota dah jadi lu pada gaboleh tinggal disana pake bandara gaboleh bener bener bikin castle versi kepulauan;in;saorysaostiram
Mon May 13 14:55:47 +0000 2024;;@democrazymedia JOKOWI GAK MAU TINGGAL IKN ⁉️ Kenapa Ya. ⁉️;in;AntiBangsatBgs
Mon May 13 14:53:53 +0000 2024;;@geloraco Artinya IKN itu milik china;in;sen69ama
Mon May 13 14:51:40 +0000 2024;;Pembangunan infrastruktur IKN mendapat banyak dukungan https://t.co/GkfnmDehxN;in;ballmon98
Mon May 13 14:50:24 +0000 2024;;@geloraco Rejim fokus bangun IKN sedangka rakyat disughi dgn bansos utk kebutuhan 2 3 hari aja. Kpn rakyat sejahtra menurut UUD 45 dn Pancasila ya ?;in;virza1
Mon May 13 14:50:23 +0000 2024;;@tanyakanrl Heh mana adaaa! Temen pmmku anak Kalimantan orangnya cantik putih cowonya ganteng-ganteng ya masa kuyang. Gada anjir ga percaya;in;Faiz_akbar14
Mon May 13 14:49:10 +0000 2024;;@detikcom Nape gx jdi raja di ikn aje mas ? istana ud jdi warga aseng siap bantu n dogy2 piaraan dah pade pinter2 tinggal panen...BANGKE. https://t.co/D4Cdvou4b4;in;Muslim_AntiPKI9
Mon May 13 14:45:25 +0000 2024;;@Aisyana_dia IKN Kira Kira sudah lakukan kah ?;in;Hasanud85545167
Mon May 13 14:16:30 +0000 2024;;ayah ak mw ke ikn ak pengen ikut hwaaaaaaaa;in;rahmansurahmany
Mon May 13 14:15:05 +0000 2024;;@detikcom Minta SM Jokowi sno. Ikn bs d bngun msa rkyt nya makan susah.negeri apa ini yg SDA nya melimpah https://t.co/6m9X1caYdL rkyt nya MW makan susah;in;hasbunallaah67
Mon May 13 14:14:24 +0000 2024;;@mbakcrushmu_ Masama;in;ikn0wu_
Mon May 13 14:13:31 +0000 2024;;@sun_berry33 @collegemenfess Oke kak siap;in;BANGKEHLOHnyet
Mon May 13 14:11:19 +0000 2024;;Mari kita dukung pembangunan IKN https://t.co/IUMqJG8Ag8;in;keepithink_crab
Mon May 13 14:11:14 +0000 2024;;Pembangunan IKN Dan Visi Masa Depan Bangsa Dalam Model Dan Paradigma Komunikasi Pembangunan. https://t.co/np14e7DhZf;in;kdy_ilysm
Mon May 13 14:10:30 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/laPZ0hihCM;in;Amal81gmailcom1
Mon May 13 14:09:35 +0000 2024;;Revisi RUU penyuaran Laporan investigasi dilarang! Prabowo ogah pindah ke IKN! https://t.co/Yh5rTMdYQH;in;ikn0wu_
Mon May 13 14:09:26 +0000 2024;;@democrazymedia IKN Untuk Gibran Berserta Istri.. ;in;ikn0wu_
Mon May 13 14:08:58 +0000 2024;;Wawancara dengan Al Jazeera Prabowo Tegaskan Dukungan untuk Kelanjutan Pembangunan IKN https://t.co/5kdzBiL0rF;in;Inggridv112
Mon May 13 14:08:51 +0000 2024;;@msaid_didu Ditunggu fotonya di IKN.;in;Inggridv112
Mon May 13 14:08:46 +0000 2024;;Jokowi Pensiun ke Solo Prabowo Ngantor di Jakarta Dokter Tifa: Lha Terus IKN Nggo Sopo? https://t.co/vUXJFMDEuJ;in;Inggridv112
Mon May 13 14:07:29 +0000 2024;;@Metro_TV @jokowi Untung ga tiba² demo coba demo gowes ke IKN diaa....;in;rahmasarita
Mon May 13 14:07:13 +0000 2024;;@notg0ds gambaran IKN 2045 nanti;in;Adribarza1
Mon May 13 14:06:41 +0000 2024;;@Dyananjani89 @DedynurPalakka Dan prabowo akan prioritaskan makan siang gratis timbang melanjutkan ikn.karena bukan program dia.;in;Inggridv112
Mon May 13 14:01:39 +0000 2024;;@manggitgaris Ya klo ga sayang nanti IKN siapa yang nombokin min;in;BtkuisTham
Mon May 13 13:59:46 +0000 2024;;Prabowo Umbar Janji di Hadapan Media Asing Jamin Kesejahteraan Masyarakat Adat di IKN Kaltim #Prabowo #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/1fWyR7CdTD lewat @tribunkaltim;in;OposisiCerdas
Mon May 13 13:59:15 +0000 2024;;@primawansatrio Dananya buat IKN ketimbang bikin transportasi di kota2 kecil memadai;in;Sibajul2
Mon May 13 13:59:15 +0000 2024;;Otorita: Agar Tak Semrawut Laju Penduduk di IKN Akan Dikendalikan https://t.co/M46egsgGHz;in;fofrger
Mon May 13 13:59:14 +0000 2024;;@DokterTifa Muda2han nanti nya ikn jadi sarang hantu... Bangunan mahal gak ada orang;in;KhuzaimiEm19733
Mon May 13 13:59:00 +0000 2024;;IKN adalah ibu kota cabang singapura. Yang akan diisi oleh china-china.;in;BukanPegawaiJP
Mon May 13 13:58:45 +0000 2024;;@puterabulan37 Tulah tuan bilal sejak keblkgan tokmat suka lg masak ikn singgang sbb kuahnya leh dihirup....;in;tribunkaltim
Mon May 13 13:57:54 +0000 2024;;@detikcom Sdh terlanjur bilang mau pulang ke solo sepertinya tinggal di Jakarta lebih menggiurkan paska lengser nanti dapat tugaslah anak buah untuk meralatnya.apa ga ikut ke IKN?;in;taaqiyaaraa
Mon May 13 13:56:41 +0000 2024;;@rahmasarita Pak Prabowo tdk akan mau tinggal di tempat Jean buang anak! Mungkin IKN cocok utk anaknya jokowi sbg wapres.;in;RepelitaO
Mon May 13 13:56:05 +0000 2024;;Terus gunanya apa anying itu IKN dibangun??? Buat orang penting doang lah lu pikir RAKYAT GAK PENTING? LU BIKIN NEGARA GAADA RAKYATNYA JUGA SIAPA YANG BAKAL MENGANGGAP LU PEMERINTAH;in;Beingcreative_
Mon May 13 13:52:55 +0000 2024;;kalo menurut gue sih ikn bakal mangkrak;in;al_khalid212
Mon May 13 13:49:30 +0000 2024;;@madokafc1 IKN bisa kena impact disana boro boro ada air defence sekelas anti balistik level terminal/booster sekalipun puing puing dongfeng yg ke intresep aegis bisa kena lsg sekitaran kalimantan-sulawesi;in;JsmSelamat25259
Mon May 13 13:43:23 +0000 2024;;@faiza_Abdullah8 @KheyL4_8 @jokowi Sek aku tak mbangun IKN ...;in;Herri32407314
Mon May 13 13:43:17 +0000 2024;;@geloraco Udah dikasih tau kalau mereka bangun IKN utk istana para penjahat malah oke gas oke gas. Klw mreka udah pindah kesana siapa yg akan mengontrol dan mengawasi?;in;DsSupriyady
Mon May 13 13:41:02 +0000 2024;;@DokterTifa IKN sekedar proyek untuk mengeruk APBN kah?;in;jwysta
Mon May 13 13:39:41 +0000 2024;;Targetnya secara keseluruhan konstruksi infrastruktur dasar di IKN sudah mencapai 80% https://t.co/ukOPjesigJ;in;seolabanyumanik
Mon May 13 13:37:08 +0000 2024;;Bisa g sih kt breng slmanya??;in;uhe_persib33
Mon May 13 13:36:51 +0000 2024;;kaya IKN terlalu maksa;in;Ranggaaci
Mon May 13 13:34:23 +0000 2024;;@liaasister Cuma bingung aja kalau buat kebutuhan dasar rakyat perhitungan banget tapi kalau buat investor untuk IKN bisa sampai rarusan tahun dan pajaknya bisa 'bebas' sampai puluhan tahun. Jadi mikir sebenarnya negara didirikan buat siapa??? mohon pence;in;penjilatparTAI
Mon May 13 13:34:00 +0000 2024;;@DokterTifa IKN ngono kanggo wong Cino.;in;wawan57044761
Mon May 13 13:30:01 +0000 2024;;@Nagashima_007 @BBerizik @blantik_pedhet2 Ujung2 nya IKN jadinya milik siapa tuh jawab dach hanya orang2 yg cerdas pasti tahu ;in;okezonenews
Mon May 13 13:27:28 +0000 2024;;@NawawiAlMaroni @DokterTifa trust ntar yang nempati ikn siapa?;in;ikn0wuu
Mon May 13 13:26:55 +0000 2024;;Jokowi Pensiun ke Solo Prabowo Ngantor di Jakarta Pegiat Medos: Lalu IKN Untuk Siapa? https://t.co/ysCWC4WFFx;in;peakofyouthlife
Mon May 13 13:26:45 +0000 2024;;Makin hari makin fuck ikn gw mah.;in;Najazi731
Mon May 13 13:25:07 +0000 2024;;@jokowi berapa ribu kilometer jalan di pelosok dpt dibangun dari biaya IKN pak?;in;Matinokhoirudi2
Mon May 13 13:21:16 +0000 2024;;@MafiaWasit @KemenPU Solusinya IKN;in;TriariniE18665
Mon May 13 13:20:55 +0000 2024;;Rakyat di suruh jadi penonton. Telan Dana Rp4 2 Triliun Bandara VVIP IKN Hanya untuk Melayani Tamu Penting Negara Rakyat Tak Bisa https://t.co/Zi2GStHlTS;in;tehtubr74966839
Mon May 13 13:20:00 +0000 2024;;@geloraco Balikpapan dan samarinda ada bandara. Memang gak jelas IKN ini. Dibangun buat siapa??? pemerataan atau meratakan pribumi???;in;democrazymedia
Mon May 13 13:18:26 +0000 2024;;@DokterTifa tifa emang ada keharusan ya buat pak @jokowi tinggal di IKN?? narasimu bego utk seorang yang katanya bergelar dokter ;in;alrasyidlathif
Mon May 13 13:16:57 +0000 2024;;Piye ya yen dewe rabi saiki terus merantau ke IKN ya minimal dadi kepala dinas. Oke gak?;in;roymz_13
Mon May 13 13:15:25 +0000 2024;;LIVE! OUT OF THE BOX WITH DR TIFA: IKN GAK JADI TOXIC DILARANG!! https://t.co/FQ7mTdeINH lewat @YouTube;in;tommiyes
Mon May 13 13:12:44 +0000 2024;;@T0M5helby Kemarin yg dituduh ogah lanjutkan IKN adalah pihak lain. Kalian kena prank lurr.;in;Kusanto8
Mon May 13 13:09:46 +0000 2024;;@somepanacea sabar ya org kalimantan nanti kan ada ikn;in;fregnand88
Mon May 13 13:08:54 +0000 2024;;Maaf adek - adek joko sedang sibuk membangun IKN dan Menggendong anak - anaknya utk naik ke jenjang Politik Nasional. https://t.co/rDOI3egh2M;in;KalempeMpinga
Mon May 13 13:07:14 +0000 2024;;Negara ini buat siapa sih punya siapa sih Ya Allah I'm speechless ikn eksklusif cuma buat penjabat dan orang kaya yg masuk terbatas yg tinggal disana difasilitasi hidup enak rakyat dilarang masuk di waktu yg sama rakyat demo mahalnya biaya pendidikan dan bahan pokok ;in;remarsyu
Mon May 13 13:07:06 +0000 2024;;Makin gak guna aja kalau gini mah IKN....udah lebay banget gak sih;in;AchmadGandut
Mon May 13 13:06:21 +0000 2024;;@ethadisaputra @kemenhub151 @BatikAirID Wah maaf mas belum semua masalah di atas kami tangani karena kami sedang sibuk mempersiapkan rumah dinas pejabat2 kami di IKN. Maklum 17 Agustus kami harus upacara di sana.;in;Luthfi_nashrul
Mon May 13 13:05:07 +0000 2024;;@Yulia_jie @TrisiyoWong Mankin menyusahkan rakyat kecil..demi bangun ikn ?;in;watashigii
Mon May 13 13:00:55 +0000 2024;;@pikiran_rakyat Tapi bangun rumah menteri senilai 14 M per unit bisa2 aja. Bangun patung bung karno di IKN milyaran ada duitnya. Ckck;in;DsSupriyady
Mon May 13 13:00:46 +0000 2024;;kannnn ikn tuh cuma hasil keegoisan penguasa dan pemborosan terbesar negara ini belum lagi binatang2 yg kehilangan tempat tinggal heh marah bgt;in;JonghoJoestarr
Mon May 13 13:00:22 +0000 2024;;@engripann HAHAHAH BGST emang gk mau hidup tenang di ikn kan ada taksi terbang;in;katuralisasi
Mon May 13 12:58:19 +0000 2024;;gak kaget klo dajjal turun di ikn;in;Sukirman2019
Mon May 13 12:58:06 +0000 2024;;Jalan di IKN ae bisa macet Ampe 10 kilo lebih mending naik kapal ae.;in;hemaviton99
Mon May 13 12:57:59 +0000 2024;;sejauh ini makin ga setuju adanya ikn si. dari berita media yang lalu lalu juga memberitakan bahwa rakyat sulit atau bahkan tidak bisa menikmati ikn. padahal pembangunannya juga berasal dari duit rakyat sendiri;in;pratamaferdy
Mon May 13 12:57:08 +0000 2024;;@starsareinyuu Awas aja peresmian ikn masih mahal rugi lah;in;Dekyusilaa
Mon May 13 12:57:00 +0000 2024;;@T0M5helby Bocor alus Mana anggaranya mau digeser buat makan siang gratis lagi jdi kek surem gitu y IKN wkwkwk;in;martiiiniblue
Mon May 13 12:55:06 +0000 2024;;@abangbelneg Kami warga Yogyakarta akan mengawal pembangunan IKN;in;defnotdind
Mon May 13 12:54:45 +0000 2024;;So... IKN harus jalan.. Kereta cepat JKT Surabaya harus jalan... Itu proyek unggulan jkw lho...;in;Walpurgisth
Mon May 13 12:53:41 +0000 2024;;@Rahayu60336018 @Harno140484 @her_ermi @winantisri11 @culture6745 @TriTung63961235 @RPrima789 @newIding30 @RickyKardjono @RadjaRasta_ @GaharuBambang @Sohnijee1 @LexMarteg Bener juga nih Setiap tahun penduduk Balikpapan naik terus apalagi ada magnet IKN. M;in;punyasamlambunk
Mon May 13 12:52:47 +0000 2024;;@daraja_amron @bhaktiutama @sociotalker Lho wong program IKN kaga prioritasin buat rakyat yang lebih urgent.;in;04unineverse
Mon May 13 12:52:36 +0000 2024;;@MuchNasikhin @DokterTifa @gibran_tweet Pasti ikn kota nusantara.;in;mikcucu22
Mon May 13 12:52:18 +0000 2024;;@DokterTifa Bag tdk ogah an : 1.Alexis + Groupnya belum buka Cab.di IKN 2.Tempat Clubbing belum ada 3.Apartemen Mall Hotel dll belum lengkap 4.Spa Sauna Plus Jat-Jet Jat-Jet dr Uzbekistan dll belun ada. 5. Ormas peliharaan Partai belum ada. 6.dll🇮🇩�;in;alfi_syahri8
Mon May 13 12:49:43 +0000 2024;;@Lis_Priyadi1234 @DokterTifa @gibran_tweet Cerita di awang kayak mimpi gitu kalau aku tak percaya jlas jakarta to IKN.;in;CantikSeorang
Mon May 13 12:48:35 +0000 2024;;@msaid_didu Bag tdk ogah an ;in;aariejazz
Mon May 13 12:47:06 +0000 2024;;@geloraco gimana ceritanya tamu penting negara? kan pejabatnya pada gamau pindah ke ikn?;in;j2065729
Mon May 13 12:46:44 +0000 2024;;Kenaikan harga beras terjadi karena ketidakbecusan &amp;in;ArMmasni
Mon May 13 12:45:14 +0000 2024;;ini yg gue pikirin terus soal IKN yg diobral ke investor asing dan gak laku pulak atau pada males buat sadap yak karena cukup pake duit dikit juga rahasia...... ;in;EdwardSimb38933
Mon May 13 12:44:18 +0000 2024;;Tapi udah terlanjur IKN dibangun dan pembangunan patung IR soekarno ternyata jauh lbh baik drpd kota setara jakarta. Logic jakarta mau ditinggal krn akan tenggelam. Kalo ada kota setara jakarta otw ikut tenggelam. Kalo patung soekarno? Bisa menjadi trobosan pemerataan.;in;ArMmasni
Mon May 13 12:43:50 +0000 2024;;@DokterTifa di IKN itu blom ada bar diskotik kasino lapangan golf mall mana mau pejabat itu kongko kongko ketemu orang hutan.;in;2dibukaB
Mon May 13 12:43:15 +0000 2024;;@DokterTifa Ujung2nya IKN jadi kompleks perumahan. Toh lahan udah siap... tinggal diolah dikit jadi deh perumahan elit.;in;magicalalee
Mon May 13 12:42:20 +0000 2024;;Kesempatan Emas! IKN Tawarkan Formasi Khusus ASN bagi Putera-Puteri Kalimantan https://t.co/skag9NIbk2 #ASN #CPNS #PPPK #Kalimantan #IKN;in;andry_i29
Mon May 13 12:42:17 +0000 2024;;@MafiaWasit @KemenPU IKN dulu mbak ini nnti heheh;in;aull_udell
Mon May 13 12:41:45 +0000 2024;;@geloraco Bisa disimpulkan klau IKN adalah tempat pleasure para pejabat dg pemilik modal sembari deal² proyek tanpa ada yg mengganggu.;in;Prassmf_
Mon May 13 12:37:22 +0000 2024;;@jokowi Kapan bapak ke IKN..nngapain lagi masih d jkrta..katanya ngebet ibukota baru tp masih betah tnggal d jakrta dan gqk.mau ke IKN;in;2dibukaB
Mon May 13 12:35:55 +0000 2024;;@AHYS14P Cock jadi pemuja pemuji IKN;in;andry_i29
Mon May 13 12:34:18 +0000 2024;;@jogmfs Aku aja duitnya masih 2 juta di brimo nderr kmu yakin 700k cukup sebulan?????;in;argumen_id
Mon May 13 12:34:07 +0000 2024;;UKT MAHAL! STOP IKN HELP CREATE CHEAP EDUCATION! @jokowi @SBYudhoyono @Pak_JK @DPR_RI @prabowo Kenapa jaman Soeharto biaya kuliah di UI 1992 cuma 250 ribu per semester?;in;rachmadfadly
Mon May 13 12:33:26 +0000 2024;;@DokterTifa Pada menyetujui dan mendukung IKN. Giliran disuruh pindah pada ogah an. Waras opo kenthir..?! ;in;FitriUnie24
Mon May 13 12:32:56 +0000 2024;;- Melanjutkan legasi Paman K dengan alamat HQ Ditjen Pajak dan IKN - menyaksikan Nusantara menjadi Balkan selanjutnya syukur-syukur turut jadi pelaku - menyaksikan jatuhnya superioritas peradaban barat (terkhusus YU'ES dan TAKNYATA) serata-ratanya hingga ;in;alin_raihani
Mon May 13 12:31:02 +0000 2024;;... 2024 penuh kejutan njir aneh bgt dri beras naik beacukai unboxing rumah ikn pajak hiburan 25% skrg larangan study tour Dih lahh ._.;in;Bakrek10
Mon May 13 12:23:55 +0000 2024;;@DokterTifa Di Jakarta segala ada kehidupan malam nya gemerlap fasilitas untuk apapun ada....kalo dipindah ke IKN yang Masih berkembang pasti males..karena hidup bagi kalangan borjuis tidak hanya perlu makan saja...tetapi perlu yang lain juga ;in;ikn0wu_
Mon May 13 12:23:21 +0000 2024;;@geloraco Lah kan penghuni ikn cuma pemilik negara doang. Rakyat jelita mana bisa masuk situ tanpa undangan dan terpilih. Jadi asn yg dipindahkan kesana itu adalah warga ri yang terseleksi dan privilage;in;omkumkum
Mon May 13 12:23:07 +0000 2024;;Wkwkwk bandara di Kalimantan pada mau dicabut status internasionalnya terus bandara IKN cuma buat tamu penting harga tiket domestik masih pada mahal dibanding harga tiket inter;in;NawawiAlMaroni
Mon May 13 12:22:48 +0000 2024;;Pindah IKN;in;QuisEstNRD
Mon May 13 12:22:19 +0000 2024;;@DokterTifa Penduduknya yg 58% memilih 02 biar disuruh pindah ke IKN.;in;Glyglycine0
Mon May 13 12:22:17 +0000 2024;;IKN nomer satu pokoknya kalo kata tmn gw;in;Agumilar1975
Mon May 13 12:22:08 +0000 2024;;@DokterTifa Pada gamau soalnya kan udh nyuruh org2 Singapore kan buat tinggal di IKNemg sinting si wowo dan antek2nya;in;OkeBosNotedBos
Mon May 13 12:21:04 +0000 2024;;@Nagashima_007 @eddesign_ @BBerizik @blantik_pedhet2 Saya tidak tahu berapa luas tanah hasim...yg saya tahu hasim menyerahkan puluhan ribu tanah yg dia kuasai dgn status HPL pada negara dilokasi IKN. Menurut saya selain status SHM maka tanah dapat dikuasa;in;KallFay
Mon May 13 12:17:43 +0000 2024;;Sebanyak 12 lembaga dan masyarakat adat di sekitar Ibu Kota Nusantara (IKN) yang berada di Provinsi Kalimantan Timur (Kaltim) melakukan ritual adat Dayak dan Paser. #IKN #adatdayak #ritual #kaltim https://t.co/XSIMcdgxyG;in;ahicla
